Ano,Trimestre,Mês,Dia,SKU,Código Cliente,Loja,Quantidade Vendida
2016,Trim 1,janeiro,23,HL1001,459,Recife,1
2016,Trim 1,janeiro,23,HL1001,481,Salvador,2
2016,Trim 1,janeiro,23,HL1003,318,Guarulhos,4
2016,Trim 1,janeiro,23,HL1003,572,Rio de Janeiro,4
2016,Trim 1,janeiro,23,HL1004,159,Porto Alegre,2
2016,Trim 1,janeiro,23,HL1005,538,Guarulhos,5
2016,Trim 1,janeiro,23,HL1007,740,Fortaleza,3
2016,Trim 1,janeiro,23,HL1007,303,São Paulo,2
2016,Trim 1,janeiro,23,HL1010,660,Belo Horizonte,3
2016,Trim 1,janeiro,23,HL1015,257,Campinas,3
2016,Trim 1,janeiro,23,HL1018,477,Nova Iguaçu,4
2016,Trim 1,janeiro,23,HL1018,325,Rio de Janeiro,3
2016,Trim 1,janeiro,23,HL1021,193,Belo Horizonte,3
2016,Trim 1,janeiro,23,HL1022,80,Belo Horizonte,4
2016,Trim 1,janeiro,23,HL1023,692,Salvador,5
2016,Trim 1,janeiro,24,HL1001,651,Belo Horizonte,4
2016,Trim 1,janeiro,24,HL1001,468,Fortaleza,2
2016,Trim 1,janeiro,24,HL1001,765,Salvador,4
2016,Trim 1,janeiro,24,HL1005,483,Belo Horizonte,2
2016,Trim 1,janeiro,24,HL1005,310,São Paulo,5
2016,Trim 1,janeiro,24,HL1008,383,Belo Horizonte,3
2016,Trim 1,janeiro,24,HL1008,601,Fortaleza,3
2016,Trim 1,janeiro,24,HL1012,180,Belo Horizonte,2
2016,Trim 1,janeiro,24,HL1015,265,Campinas,2
2016,Trim 1,janeiro,24,HL1015,683,São Paulo,4
2016,Trim 1,janeiro,24,HL1019,475,Belo Horizonte,1
2016,Trim 1,janeiro,24,HL1019,183,Fortaleza,4
2016,Trim 1,janeiro,24,HL1019,259,Rio de Janeiro,3
2016,Trim 1,janeiro,24,HL1020,513,Recife,1
2016,Trim 1,janeiro,24,HL1023,443,Rio de Janeiro,4
2016,Trim 1,janeiro,24,HL1024,651,Belo Horizonte,5
2016,Trim 1,janeiro,24,HL1024,767,Niterói,2
2016,Trim 1,janeiro,25,HL1001,304,Recife,4
2016,Trim 1,janeiro,25,HL1002,741,Curitiba,3
2016,Trim 1,janeiro,25,HL1003,776,São Paulo,4
2016,Trim 1,janeiro,25,HL1005,312,São Paulo,5
2016,Trim 1,janeiro,25,HL1006,325,Rio de Janeiro,3
2016,Trim 1,janeiro,25,HL1006,160,São Paulo,2
2016,Trim 1,janeiro,25,HL1007,213,Rio de Janeiro,5
2016,Trim 1,janeiro,25,HL1008,918,São Paulo,2
2016,Trim 1,janeiro,25,HL1009,679,Goiânia,4
2016,Trim 1,janeiro,25,HL1017,271,Curitiba,1
2016,Trim 1,janeiro,25,HL1017,374,Rio de Janeiro,2
2016,Trim 1,janeiro,25,HL1018,326,Rio de Janeiro,4
2016,Trim 1,janeiro,25,HL1021,575,Nova Iguaçu,1
2016,Trim 1,janeiro,25,HL1023,285,Salvador,1
2016,Trim 1,janeiro,25,HL1024,797,São Paulo,5
2016,Trim 1,janeiro,26,HL1001,37,Guarulhos,3
2016,Trim 1,janeiro,26,HL1001,254,Recife,4
2016,Trim 1,janeiro,26,HL1001,377,Rio de Janeiro,5
2016,Trim 1,janeiro,26,HL1002,302,Guarulhos,3
2016,Trim 1,janeiro,26,HL1005,279,Fortaleza,1
2016,Trim 1,janeiro,26,HL1007,508,Belo Horizonte,5
2016,Trim 1,janeiro,26,HL1007,173,Goiânia,5
2016,Trim 1,janeiro,26,HL1009,625,Rio de Janeiro,3
2016,Trim 1,janeiro,26,HL1009,424,São Paulo,5
2016,Trim 1,janeiro,26,HL1015,387,Goiânia,5
2016,Trim 1,janeiro,26,HL1015,600,Guarulhos,2
2016,Trim 1,janeiro,26,HL1015,800,Salvador,2
2016,Trim 1,janeiro,26,HL1015,235,São Paulo,1
2016,Trim 1,janeiro,26,HL1018,442,Curitiba,5
2016,Trim 1,janeiro,26,HL1021,158,Recife,2
2016,Trim 1,janeiro,26,HL1024,475,Belo Horizonte,1
2016,Trim 1,janeiro,27,HL1001,659,Campinas,3
2016,Trim 1,janeiro,27,HL1003,335,Recife,3
2016,Trim 1,janeiro,27,HL1005,208,Campinas,3
2016,Trim 1,janeiro,27,HL1007,719,Fortaleza,1
2016,Trim 1,janeiro,27,HL1008,740,Fortaleza,5
2016,Trim 1,janeiro,27,HL1009,243,Campinas,4
2016,Trim 1,janeiro,27,HL1010,362,Rio de Janeiro,3
2016,Trim 1,janeiro,27,HL1012,599,Fortaleza,4
2016,Trim 1,janeiro,27,HL1013,665,São Paulo,5
2016,Trim 1,janeiro,27,HL1015,370,Recife,5
2016,Trim 1,janeiro,27,HL1015,396,Salvador,1
2016,Trim 1,janeiro,27,HL1018,232,Salvador,5
2016,Trim 1,janeiro,27,HL1021,147,Goiânia,1
2016,Trim 1,janeiro,27,HL1021,368,Rio de Janeiro,4
2016,Trim 1,janeiro,27,HL1023,338,Curitiba,1
2016,Trim 1,janeiro,27,HL1023,458,Fortaleza,3
2016,Trim 1,janeiro,27,HL1024,516,Nova Iguaçu,5
2016,Trim 1,janeiro,27,HL1024,213,Rio de Janeiro,4
2016,Trim 1,janeiro,28,HL1001,227,Recife,3
2016,Trim 1,janeiro,28,HL1005,773,São Paulo,1
2016,Trim 1,janeiro,28,HL1007,476,Rio de Janeiro,1
2016,Trim 1,janeiro,28,HL1007,109,Salvador,3
2016,Trim 1,janeiro,28,HL1009,296,Goiânia,1
2016,Trim 1,janeiro,28,HL1011,295,Belo Horizonte,1
2016,Trim 1,janeiro,28,HL1013,361,Porto Alegre,1
2016,Trim 1,janeiro,28,HL1015,396,Salvador,1
2016,Trim 1,janeiro,28,HL1017,441,Belo Horizonte,3
2016,Trim 1,janeiro,28,HL1018,370,Recife,3
2016,Trim 1,janeiro,28,HL1018,105,São Paulo,3
2016,Trim 1,janeiro,28,HL1019,15,Salvador,2
2016,Trim 1,janeiro,28,HL1020,32,Recife,2
2016,Trim 1,janeiro,28,HL1020,224,São Paulo,5
2016,Trim 1,janeiro,28,HL1023,774,Curitiba,2
2016,Trim 1,janeiro,28,HL1023,594,Salvador,4
2016,Trim 1,janeiro,28,HL1023,320,São Paulo,5
2016,Trim 1,janeiro,29,HL1001,319,São Paulo,5
2016,Trim 1,janeiro,29,HL1003,735,Fortaleza,5
2016,Trim 1,janeiro,29,HL1005,538,Guarulhos,4
2016,Trim 1,janeiro,29,HL1005,805,Recife,3
2016,Trim 1,janeiro,29,HL1006,647,Nova Iguaçu,2
2016,Trim 1,janeiro,29,HL1006,617,São Paulo,2
2016,Trim 1,janeiro,29,HL1008,679,Guarulhos,6
2016,Trim 1,janeiro,29,HL1008,76,Rio de Janeiro,1
2016,Trim 1,janeiro,29,HL1009,835,Fortaleza,3
2016,Trim 1,janeiro,29,HL1009,107,Rio de Janeiro,3
2016,Trim 1,janeiro,29,HL1009,396,Salvador,3
2016,Trim 1,janeiro,29,HL1010,354,Fortaleza,5
2016,Trim 1,janeiro,29,HL1010,712,Salvador,2
2016,Trim 1,janeiro,29,HL1012,23,Belo Horizonte,4
2016,Trim 1,janeiro,29,HL1014,534,Salvador,2
2016,Trim 1,janeiro,29,HL1018,616,Recife,4
2016,Trim 1,janeiro,29,HL1018,49,São Paulo,5
2016,Trim 1,janeiro,29,HL1020,206,Guarulhos,1
2016,Trim 1,janeiro,29,HL1021,100,Salvador,5
2016,Trim 1,janeiro,29,HL1023,641,São Paulo,3
2016,Trim 1,janeiro,29,HL1024,803,Curitiba,5
2016,Trim 1,janeiro,30,HL1001,802,Fortaleza,3
2016,Trim 1,janeiro,30,HL1001,160,São Paulo,2
2016,Trim 1,janeiro,30,HL1002,699,Curitiba,1
2016,Trim 1,janeiro,30,HL1003,532,Goiânia,1
2016,Trim 1,janeiro,30,HL1006,72,Porto Alegre,5
2016,Trim 1,janeiro,30,HL1006,31,Salvador,4
2016,Trim 1,janeiro,30,HL1007,413,Belo Horizonte,5
2016,Trim 1,janeiro,30,HL1007,797,São Paulo,5
2016,Trim 1,janeiro,30,HL1008,274,Goiânia,2
2016,Trim 1,janeiro,30,HL1009,95,Curitiba,1
2016,Trim 1,janeiro,30,HL1009,904,Guarulhos,9
2016,Trim 1,janeiro,30,HL1009,644,Porto Alegre,5
2016,Trim 1,janeiro,30,HL1009,316,São Paulo,5
2016,Trim 1,janeiro,30,HL1013,168,Salvador,2
2016,Trim 1,janeiro,30,HL1015,498,Curitiba,3
2016,Trim 1,janeiro,30,HL1015,207,Guarulhos,5
2016,Trim 1,janeiro,30,HL1017,213,Rio de Janeiro,1
2016,Trim 1,janeiro,30,HL1017,797,São Paulo,4
2016,Trim 1,janeiro,30,HL1019,514,Niterói,2
2016,Trim 1,janeiro,30,HL1021,711,Nova Iguaçu,4
2016,Trim 1,janeiro,30,HL1023,79,São Paulo,4
2016,Trim 1,janeiro,31,HL1001,776,São Paulo,2
2016,Trim 1,janeiro,31,HL1002,343,Curitiba,5
2016,Trim 1,janeiro,31,HL1002,81,Recife,1
2016,Trim 1,janeiro,31,HL1005,39,Recife,5
2016,Trim 1,janeiro,31,HL1005,429,São Paulo,2
2016,Trim 1,janeiro,31,HL1007,765,Salvador,2
2016,Trim 1,janeiro,31,HL1007,400,São Paulo,5
2016,Trim 1,janeiro,31,HL1008,112,Porto Alegre,3
2016,Trim 1,janeiro,31,HL1008,245,Salvador,4
2016,Trim 1,janeiro,31,HL1009,471,Fortaleza,4
2016,Trim 1,janeiro,31,HL1011,354,Fortaleza,3
2016,Trim 1,janeiro,31,HL1013,293,Curitiba,2
2016,Trim 1,janeiro,31,HL1013,202,São Paulo,4
2016,Trim 1,janeiro,31,HL1015,255,Fortaleza,2
2016,Trim 1,janeiro,31,HL1015,109,Salvador,4
2016,Trim 1,janeiro,31,HL1017,7,Curitiba,1
2016,Trim 1,janeiro,31,HL1021,743,Curitiba,3
2016,Trim 1,janeiro,31,HL1021,195,Rio de Janeiro,4
2016,Trim 1,fevereiro,1,HL1001,571,Rio de Janeiro,2
2016,Trim 1,fevereiro,1,HL1001,765,Salvador,1
2016,Trim 1,fevereiro,1,HL1001,1030,São Paulo,8
2016,Trim 1,fevereiro,1,HL1002,363,Fortaleza,3
2016,Trim 1,fevereiro,1,HL1002,31,Salvador,3
2016,Trim 1,fevereiro,1,HL1006,261,São Paulo,2
2016,Trim 1,fevereiro,1,HL1007,436,Porto Alegre,1
2016,Trim 1,fevereiro,1,HL1008,713,Belo Horizonte,5
2016,Trim 1,fevereiro,1,HL1008,738,Goiânia,4
2016,Trim 1,fevereiro,1,HL1008,753,São Paulo,2
2016,Trim 1,fevereiro,1,HL1009,79,São Paulo,4
2016,Trim 1,fevereiro,1,HL1010,507,Fortaleza,4
2016,Trim 1,fevereiro,1,HL1012,342,Recife,3
2016,Trim 1,fevereiro,1,HL1015,608,São Paulo,4
2016,Trim 1,fevereiro,1,HL1017,401,Niterói,5
2016,Trim 1,fevereiro,1,HL1018,164,Salvador,3
2016,Trim 1,fevereiro,1,HL1018,202,São Paulo,3
2016,Trim 1,fevereiro,1,HL1020,259,Rio de Janeiro,5
2016,Trim 1,fevereiro,1,HL1023,781,Fortaleza,4
2016,Trim 1,fevereiro,1,HL1023,206,Guarulhos,2
2016,Trim 1,fevereiro,1,HL1024,694,Rio de Janeiro,5
2016,Trim 1,fevereiro,2,HL1003,547,Recife,4
2016,Trim 1,fevereiro,2,HL1006,83,Guarulhos,1
2016,Trim 1,fevereiro,2,HL1006,284,Rio de Janeiro,1
2016,Trim 1,fevereiro,2,HL1007,1286,Salvador,6
2016,Trim 1,fevereiro,2,HL1007,816,São Paulo,8
2016,Trim 1,fevereiro,2,HL1009,412,Curitiba,5
2016,Trim 1,fevereiro,2,HL1009,1864,São Paulo,10
2016,Trim 1,fevereiro,2,HL1015,721,Belo Horizonte,2
2016,Trim 1,fevereiro,2,HL1018,234,Recife,5
2016,Trim 1,fevereiro,2,HL1023,399,Guarulhos,3
2016,Trim 1,fevereiro,2,HL1023,675,Salvador,3
2016,Trim 1,fevereiro,2,HL1024,302,Guarulhos,1
2016,Trim 1,fevereiro,3,HL1001,631,Belo Horizonte,5
2016,Trim 1,fevereiro,3,HL1001,144,Recife,1
2016,Trim 1,fevereiro,3,HL1004,3,Rio de Janeiro,5
2016,Trim 1,fevereiro,3,HL1006,540,São Paulo,4
2016,Trim 1,fevereiro,3,HL1007,656,Campinas,1
2016,Trim 1,fevereiro,3,HL1007,1,Curitiba,3
2016,Trim 1,fevereiro,3,HL1007,406,São Paulo,2
2016,Trim 1,fevereiro,3,HL1009,670,Campinas,3
2016,Trim 1,fevereiro,3,HL1012,817,Rio de Janeiro,4
2016,Trim 1,fevereiro,3,HL1015,25,Nova Iguaçu,3
2016,Trim 1,fevereiro,3,HL1015,396,Salvador,1
2016,Trim 1,fevereiro,3,HL1015,737,São Paulo,4
2016,Trim 1,fevereiro,3,HL1018,672,Recife,4
2016,Trim 1,fevereiro,3,HL1018,298,Rio de Janeiro,3
2016,Trim 1,fevereiro,3,HL1020,484,São Paulo,1
2016,Trim 1,fevereiro,3,HL1021,580,Fortaleza,2
2016,Trim 1,fevereiro,3,HL1023,744,Rio de Janeiro,5
2016,Trim 1,fevereiro,4,HL1005,354,Fortaleza,5
2016,Trim 1,fevereiro,4,HL1009,275,Salvador,4
2016,Trim 1,fevereiro,4,HL1010,657,Fortaleza,3
2016,Trim 1,fevereiro,4,HL1010,107,Rio de Janeiro,2
2016,Trim 1,fevereiro,4,HL1015,558,Rio de Janeiro,3
2016,Trim 1,fevereiro,4,HL1015,832,São Paulo,6
2016,Trim 1,fevereiro,4,HL1018,52,Rio de Janeiro,4
2016,Trim 1,fevereiro,4,HL1019,32,Recife,4
2016,Trim 1,fevereiro,4,HL1020,314,São Paulo,3
2016,Trim 1,fevereiro,4,HL1022,718,São Paulo,2
2016,Trim 1,fevereiro,4,HL1023,568,Nova Iguaçu,1
2016,Trim 1,fevereiro,4,HL1023,805,Recife,4
2016,Trim 1,fevereiro,4,HL1023,20,Rio de Janeiro,2
2016,Trim 1,fevereiro,4,HL1024,239,Curitiba,3
2016,Trim 1,fevereiro,4,HL1024,454,Niterói,5
2016,Trim 1,fevereiro,4,HL1024,156,Salvador,2
2016,Trim 1,fevereiro,5,HL1001,475,Belo Horizonte,5
2016,Trim 1,fevereiro,5,HL1002,366,Fortaleza,4
2016,Trim 1,fevereiro,5,HL1003,3,Rio de Janeiro,2
2016,Trim 1,fevereiro,5,HL1003,235,São Paulo,4
2016,Trim 1,fevereiro,5,HL1007,592,Porto Alegre,1
2016,Trim 1,fevereiro,5,HL1008,507,Fortaleza,1
2016,Trim 1,fevereiro,5,HL1008,218,Porto Alegre,4
2016,Trim 1,fevereiro,5,HL1008,336,Rio de Janeiro,3
2016,Trim 1,fevereiro,5,HL1018,404,Porto Alegre,2
2016,Trim 1,fevereiro,5,HL1018,104,São Paulo,5
2016,Trim 1,fevereiro,5,HL1019,580,Fortaleza,4
2016,Trim 1,fevereiro,5,HL1019,777,Recife,2
2016,Trim 1,fevereiro,5,HL1020,192,Campinas,4
2016,Trim 1,fevereiro,5,HL1024,254,Recife,3
2016,Trim 1,fevereiro,6,HL1001,468,Fortaleza,3
2016,Trim 1,fevereiro,6,HL1002,160,São Paulo,2
2016,Trim 1,fevereiro,6,HL1003,389,São Paulo,3
2016,Trim 1,fevereiro,6,HL1007,76,Rio de Janeiro,1
2016,Trim 1,fevereiro,6,HL1009,183,Fortaleza,3
2016,Trim 1,fevereiro,6,HL1009,736,Nova Iguaçu,2
2016,Trim 1,fevereiro,6,HL1014,698,São Paulo,5
2016,Trim 1,fevereiro,6,HL1015,612,Fortaleza,2
2016,Trim 1,fevereiro,6,HL1015,242,Guarulhos,3
2016,Trim 1,fevereiro,6,HL1018,232,Salvador,1
2016,Trim 1,fevereiro,6,HL1020,140,São Paulo,5
2016,Trim 1,fevereiro,6,HL1021,107,Rio de Janeiro,5
2016,Trim 1,fevereiro,6,HL1023,101,Guarulhos,4
2016,Trim 1,fevereiro,7,HL1001,565,Fortaleza,3
2016,Trim 1,fevereiro,7,HL1001,114,São Paulo,5
2016,Trim 1,fevereiro,7,HL1002,820,Recife,2
2016,Trim 1,fevereiro,7,HL1002,773,São Paulo,5
2016,Trim 1,fevereiro,7,HL1007,592,Porto Alegre,1
2016,Trim 1,fevereiro,7,HL1007,128,Salvador,3
2016,Trim 1,fevereiro,7,HL1007,105,São Paulo,1
2016,Trim 1,fevereiro,7,HL1008,498,Curitiba,3
2016,Trim 1,fevereiro,7,HL1008,144,Recife,2
2016,Trim 1,fevereiro,7,HL1010,718,São Paulo,5
2016,Trim 1,fevereiro,7,HL1012,195,Rio de Janeiro,4
2016,Trim 1,fevereiro,7,HL1012,408,São Paulo,3
2016,Trim 1,fevereiro,7,HL1014,692,Salvador,5
2016,Trim 1,fevereiro,7,HL1015,735,Fortaleza,4
2016,Trim 1,fevereiro,7,HL1015,372,Guarulhos,2
2016,Trim 1,fevereiro,7,HL1015,775,Salvador,4
2016,Trim 1,fevereiro,7,HL1020,610,Campinas,4
2016,Trim 1,fevereiro,7,HL1020,531,Rio de Janeiro,3
2016,Trim 1,fevereiro,7,HL1021,95,Curitiba,2
2016,Trim 1,fevereiro,7,HL1021,577,Guarulhos,1
2016,Trim 1,fevereiro,7,HL1024,65,Goiânia,1
2016,Trim 1,fevereiro,7,HL1024,156,Salvador,1
2016,Trim 1,fevereiro,8,HL1001,248,Rio de Janeiro,1
2016,Trim 1,fevereiro,8,HL1001,797,São Paulo,3
2016,Trim 1,fevereiro,8,HL1003,344,Guarulhos,2
2016,Trim 1,fevereiro,8,HL1008,182,Goiânia,2
2016,Trim 1,fevereiro,8,HL1008,672,Recife,1
2016,Trim 1,fevereiro,8,HL1008,450,São Paulo,4
2016,Trim 1,fevereiro,8,HL1009,1222,Fortaleza,6
2016,Trim 1,fevereiro,8,HL1015,740,Fortaleza,1
2016,Trim 1,fevereiro,8,HL1018,171,Fortaleza,2
2016,Trim 1,fevereiro,8,HL1019,781,Fortaleza,1
2016,Trim 1,fevereiro,8,HL1019,572,Rio de Janeiro,2
2016,Trim 1,fevereiro,8,HL1020,385,Belo Horizonte,1
2016,Trim 1,fevereiro,8,HL1020,183,Fortaleza,3
2016,Trim 1,fevereiro,8,HL1023,155,Rio de Janeiro,2
2016,Trim 1,fevereiro,8,HL1023,860,São Paulo,6
2016,Trim 1,fevereiro,9,HL1001,590,Belo Horizonte,5
2016,Trim 1,fevereiro,9,HL1001,485,Campinas,2
2016,Trim 1,fevereiro,9,HL1001,33,Nova Iguaçu,5
2016,Trim 1,fevereiro,9,HL1001,154,Rio de Janeiro,8
2016,Trim 1,fevereiro,9,HL1001,641,São Paulo,1
2016,Trim 1,fevereiro,9,HL1002,665,São Paulo,5
2016,Trim 1,fevereiro,9,HL1003,768,Recife,2
2016,Trim 1,fevereiro,9,HL1004,753,São Paulo,5
2016,Trim 1,fevereiro,9,HL1005,608,São Paulo,5
2016,Trim 1,fevereiro,9,HL1009,740,Fortaleza,3
2016,Trim 1,fevereiro,9,HL1010,608,São Paulo,3
2016,Trim 1,fevereiro,9,HL1011,812,Curitiba,3
2016,Trim 1,fevereiro,9,HL1015,363,Fortaleza,3
2016,Trim 1,fevereiro,9,HL1015,360,Porto Alegre,3
2016,Trim 1,fevereiro,9,HL1018,171,Fortaleza,3
2016,Trim 1,fevereiro,9,HL1021,265,Campinas,2
2016,Trim 1,fevereiro,9,HL1024,617,São Paulo,5
2016,Trim 1,fevereiro,10,HL1001,143,Porto Alegre,2
2016,Trim 1,fevereiro,10,HL1001,320,São Paulo,5
2016,Trim 1,fevereiro,10,HL1005,348,Campinas,7
2016,Trim 1,fevereiro,10,HL1011,128,Guarulhos,3
2016,Trim 1,fevereiro,10,HL1013,715,Curitiba,2
2016,Trim 1,fevereiro,10,HL1013,773,São Paulo,3
2016,Trim 1,fevereiro,10,HL1014,304,Recife,1
2016,Trim 1,fevereiro,10,HL1018,740,Fortaleza,4
2016,Trim 1,fevereiro,10,HL1018,285,Salvador,3
2016,Trim 1,fevereiro,10,HL1018,776,São Paulo,5
2016,Trim 1,fevereiro,10,HL1019,364,Guarulhos,2
2016,Trim 1,fevereiro,10,HL1021,744,Rio de Janeiro,5
2016,Trim 1,fevereiro,11,HL1007,497,Belo Horizonte,2
2016,Trim 1,fevereiro,11,HL1009,637,Curitiba,2
2016,Trim 1,fevereiro,11,HL1009,546,Niterói,5
2016,Trim 1,fevereiro,11,HL1009,545,Rio de Janeiro,5
2016,Trim 1,fevereiro,11,HL1013,772,São Paulo,1
2016,Trim 1,fevereiro,11,HL1021,762,Goiânia,1
2016,Trim 1,fevereiro,12,HL1001,183,Fortaleza,2
2016,Trim 1,fevereiro,12,HL1001,744,Rio de Janeiro,5
2016,Trim 1,fevereiro,12,HL1001,264,Salvador,2
2016,Trim 1,fevereiro,12,HL1001,105,São Paulo,3
2016,Trim 1,fevereiro,12,HL1004,22,Curitiba,4
2016,Trim 1,fevereiro,12,HL1005,60,Curitiba,1
2016,Trim 1,fevereiro,12,HL1006,609,Fortaleza,1
2016,Trim 1,fevereiro,12,HL1008,366,Fortaleza,1
2016,Trim 1,fevereiro,12,HL1008,342,Recife,4
2016,Trim 1,fevereiro,12,HL1012,13,Nova Iguaçu,3
2016,Trim 1,fevereiro,12,HL1015,709,Campinas,3
2016,Trim 1,fevereiro,12,HL1015,753,São Paulo,3
2016,Trim 1,fevereiro,12,HL1020,354,Fortaleza,3
2016,Trim 1,fevereiro,12,HL1021,675,Salvador,5
2016,Trim 1,fevereiro,12,HL1024,328,Porto Alegre,5
2016,Trim 1,fevereiro,13,HL1001,428,Porto Alegre,4
2016,Trim 1,fevereiro,13,HL1002,259,Rio de Janeiro,3
2016,Trim 1,fevereiro,13,HL1003,136,Guarulhos,2
2016,Trim 1,fevereiro,13,HL1003,268,Recife,3
2016,Trim 1,fevereiro,13,HL1005,689,Nova Iguaçu,5
2016,Trim 1,fevereiro,13,HL1005,382,São Paulo,1
2016,Trim 1,fevereiro,13,HL1007,520,Belo Horizonte,2
2016,Trim 1,fevereiro,13,HL1007,215,Fortaleza,3
2016,Trim 1,fevereiro,13,HL1007,155,Rio de Janeiro,2
2016,Trim 1,fevereiro,13,HL1008,342,Recife,4
2016,Trim 1,fevereiro,13,HL1009,652,Rio de Janeiro,1
2016,Trim 1,fevereiro,13,HL1009,446,São Paulo,5
2016,Trim 1,fevereiro,13,HL1013,220,Belo Horizonte,5
2016,Trim 1,fevereiro,13,HL1014,100,Salvador,1
2016,Trim 1,fevereiro,13,HL1015,652,Rio de Janeiro,1
2016,Trim 1,fevereiro,13,HL1018,295,Belo Horizonte,4
2016,Trim 1,fevereiro,13,HL1018,740,Fortaleza,5
2016,Trim 1,fevereiro,13,HL1018,773,São Paulo,3
2016,Trim 1,fevereiro,13,HL1020,698,São Paulo,3
2016,Trim 1,fevereiro,13,HL1021,248,Rio de Janeiro,4
2016,Trim 1,fevereiro,13,HL1023,540,São Paulo,2
2016,Trim 1,fevereiro,14,HL1001,8,Goiânia,1
2016,Trim 1,fevereiro,14,HL1001,335,Recife,2
2016,Trim 1,fevereiro,14,HL1005,393,Guarulhos,1
2016,Trim 1,fevereiro,14,HL1005,586,Recife,9
2016,Trim 1,fevereiro,14,HL1005,92,Rio de Janeiro,3
2016,Trim 1,fevereiro,14,HL1008,55,São Paulo,5
2016,Trim 1,fevereiro,14,HL1009,224,São Paulo,2
2016,Trim 1,fevereiro,14,HL1013,125,Rio de Janeiro,5
2016,Trim 1,fevereiro,14,HL1015,504,Fortaleza,1
2016,Trim 1,fevereiro,14,HL1015,1051,Porto Alegre,10
2016,Trim 1,fevereiro,14,HL1015,737,São Paulo,3
2016,Trim 1,fevereiro,14,HL1023,202,São Paulo,2
2016,Trim 1,fevereiro,15,HL1001,413,Belo Horizonte,3
2016,Trim 1,fevereiro,15,HL1001,572,Rio de Janeiro,2
2016,Trim 1,fevereiro,15,HL1001,303,São Paulo,5
2016,Trim 1,fevereiro,15,HL1002,145,São Paulo,1
2016,Trim 1,fevereiro,15,HL1003,120,Campinas,4
2016,Trim 1,fevereiro,15,HL1006,130,Fortaleza,1
2016,Trim 1,fevereiro,15,HL1007,261,São Paulo,1
2016,Trim 1,fevereiro,15,HL1009,984,São Paulo,4
2016,Trim 1,fevereiro,15,HL1013,426,Fortaleza,3
2016,Trim 1,fevereiro,15,HL1013,794,São Paulo,7
2016,Trim 1,fevereiro,15,HL1014,21,Belo Horizonte,1
2016,Trim 1,fevereiro,15,HL1014,555,Recife,2
2016,Trim 1,fevereiro,15,HL1015,388,Belo Horizonte,5
2016,Trim 1,fevereiro,15,HL1015,85,Curitiba,5
2016,Trim 1,fevereiro,15,HL1015,155,São Paulo,5
2016,Trim 1,fevereiro,15,HL1019,438,Goiânia,3
2016,Trim 1,fevereiro,15,HL1019,170,Salvador,4
2016,Trim 1,fevereiro,16,HL1003,62,Guarulhos,2
2016,Trim 1,fevereiro,16,HL1005,143,Porto Alegre,1
2016,Trim 1,fevereiro,16,HL1005,11,Rio de Janeiro,4
2016,Trim 1,fevereiro,16,HL1005,209,São Paulo,2
2016,Trim 1,fevereiro,16,HL1007,729,Recife,5
2016,Trim 1,fevereiro,16,HL1009,681,Nova Iguaçu,3
2016,Trim 1,fevereiro,16,HL1009,559,Salvador,2
2016,Trim 1,fevereiro,16,HL1013,14,Nova Iguaçu,3
2016,Trim 1,fevereiro,16,HL1015,105,São Paulo,1
2016,Trim 1,fevereiro,16,HL1019,45,Campinas,4
2016,Trim 1,fevereiro,16,HL1020,109,Salvador,4
2016,Trim 1,fevereiro,16,HL1021,44,Rio de Janeiro,3
2016,Trim 1,fevereiro,16,HL1024,406,São Paulo,4
2016,Trim 1,fevereiro,17,HL1001,748,São Paulo,4
2016,Trim 1,fevereiro,17,HL1005,80,Belo Horizonte,2
2016,Trim 1,fevereiro,17,HL1005,53,São Paulo,2
2016,Trim 1,fevereiro,17,HL1007,50,São Paulo,2
2016,Trim 1,fevereiro,17,HL1010,665,São Paulo,2
2016,Trim 1,fevereiro,17,HL1015,133,Fortaleza,1
2016,Trim 1,fevereiro,17,HL1018,295,Belo Horizonte,5
2016,Trim 1,fevereiro,17,HL1018,510,Campinas,4
2016,Trim 1,fevereiro,17,HL1021,458,Fortaleza,1
2016,Trim 1,fevereiro,18,HL1001,186,Belo Horizonte,5
2016,Trim 1,fevereiro,18,HL1001,109,Salvador,1
2016,Trim 1,fevereiro,18,HL1001,53,São Paulo,1
2016,Trim 1,fevereiro,18,HL1004,165,Recife,1
2016,Trim 1,fevereiro,18,HL1004,195,Rio de Janeiro,1
2016,Trim 1,fevereiro,18,HL1005,529,Campinas,4
2016,Trim 1,fevereiro,18,HL1005,229,Guarulhos,3
2016,Trim 1,fevereiro,18,HL1005,580,São Paulo,7
2016,Trim 1,fevereiro,18,HL1006,485,Campinas,1
2016,Trim 1,fevereiro,18,HL1006,797,São Paulo,4
2016,Trim 1,fevereiro,18,HL1008,659,Campinas,3
2016,Trim 1,fevereiro,18,HL1009,293,Curitiba,4
2016,Trim 1,fevereiro,18,HL1009,502,Guarulhos,3
2016,Trim 1,fevereiro,18,HL1010,163,Fortaleza,1
2016,Trim 1,fevereiro,18,HL1013,471,Fortaleza,4
2016,Trim 1,fevereiro,18,HL1015,641,São Paulo,2
2016,Trim 1,fevereiro,19,HL1001,811,Porto Alegre,5
2016,Trim 1,fevereiro,19,HL1003,92,Rio de Janeiro,1
2016,Trim 1,fevereiro,19,HL1005,112,Porto Alegre,1
2016,Trim 1,fevereiro,19,HL1007,67,Guarulhos,4
